epiweek,location_name,location,state,hosp-value,hosp-weekly_rate,body_temperature,braun_thermoscan,break_a_fever,bronchitis,cold_and_flu,cold_or_flu,cold_versus_flu,do_i_have_the_flu,duration_of_flu,ear_thermometer,early_flu_symptoms,fever_cough,fever_reducer,fevers,flu,flu_and_pregnancy,flu_complications,flu_contagious,flu_contagious_period,flu_cough,flu_duration,flu_fever,flu_headache,flu_in_children,flu_incubation,flu_medicine,flu_or_cold,flu_remedies,flu_report,flu_test,flu_treatment,flu_treatments,flu_versus_cold,high_fever,how_long_contagious,how_long_does_flu_last,how_long_does_the_flu_last,how_long_does_the_flu_last_,how_long_is_flu_contagious,how_long_is_the_flu_contagious,how_to_get_rid_of_the_flu,how_to_reduce_a_fever,how_to_treat_flu,how_to_treat_the_flu,human_temperature,i_have_the_flu,incubation_period_for_flu,incubation_period_for_the_flu,influenza,influenza_a,influenza_a_and_b,influenza_incubation_period,influenza_symptoms,influenza_type_a,is_flu_contagious,is_the_flu_contagious,low_body,medicine_for_flu,medicine_for_the_flu,normal_body,normal_body_temperature,oscillococcinum,over_the_counter_flu_medicine,pneumonia,reduce_fever,signs_of_flu,signs_of_the_flu,sinus,sinus_infections,symptoms_of_bronchitis,symptoms_of_flu,symptoms_of_pneumonia,symptoms_of_the_flu,taking_temperature,the_flu,the_flu_virus,thermoscan,treating_the_flu,treatment_for_flu,tussin,tussionex,type_a_influenza,upper_respiratory,walking_pneumonia,weather_march,what_to_do_if_you_have_the_flu,issue,lag,num_ili,num_patients,num_providers,num_age_0,num_age_1,num_age_2,num_age_3,num_age_4,num_age_5,wili,ili,season
202308,Alaska,2,AK,5,0.702813785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,83,49,3245,12,,,,,,,1.51002,1.51002,2022/2023
202309,Alaska,2,AK,2,0.281125514,0,0,0,76,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,82,49,3630,12,,,,,,,1.34986,1.34986,2022/2023
202310,Alaska,2,AK,4,0.562251028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,64,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,202439,81,44,3812,12,,,,,,,1.15425,1.15425,2022/2023
202311,Alaska,2,AK,1,0.140562757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,80,37,3931,12,,,,,,,0.941236,0.941236,2022/2023
202312,Alaska,2,AK,3,0.421688271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,79,66,3591,12,,,,,,,1.83793,1.83793,2022/2023
202313,Alaska,2,AK,1,0.140562757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,78,59,3371,12,,,,,,,1.75022,1.75022,2022/2023
202314,Alaska,2,AK,2,0.281125514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,77,66,3583,12,,,,,,,1.84203,1.84203,2022/2023
202315,Alaska,2,AK,2,0.281125514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,76,81,3563,12,,,,,,,2.27337,2.27337,2022/2023
202316,Alaska,2,AK,1,0.140562757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,75,65,3314,12,,,,,,,1.96138,1.96138,2022/2023
202317,Alaska,2,AK,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,202439,74,56,3388,12,,,,,,,1.65289,1.65289,2022/2023
202318,Alaska,2,AK,5,0.702813785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,73,52,3893,12,,,,,,,1.33573,1.33573,2022/2023
202319,Alaska,2,AK,1,0.140562757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,72,50,3916,12,,,,,,,1.27681,1.27681,2022/2023
202320,Alaska,2,AK,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,71,61,3952,12,,,,,,,1.54352,1.54352,2022/2023
202321,Alaska,2,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,70,71,4087,12,,,,,,,1.73722,1.73722,offseason
202322,Alaska,2,AK,3,0.421688271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,69,45,3370,12,,,,,,,1.33531,1.33531,offseason
202323,Alaska,2,AK,2,0.281125514,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,68,65,4060,12,,,,,,,1.60099,1.60099,offseason
202324,Alaska,2,AK,6,0.843376542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,67,70,4133,12,,,,,,,1.69368,1.69368,offseason
202325,Alaska,2,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,66,59,4318,12,,,,,,,1.36637,1.36637,offseason
202326,Alaska,2,AK,4,0.562251028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,65,60,4135,12,,,,,,,1.45103,1.45103,offseason
202327,Alaska,2,AK,2,0.281125514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,64,53,4004,12,,,,,,,1.32368,1.32368,offseason
202328,Alaska,2,AK,2,0.281125514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,63,43,4162,12,,,,,,,1.03316,1.03316,offseason
202329,Alaska,2,AK,1,0.140562757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,62,54,4360,12,,,,,,,1.23853,1.23853,offseason
202330,Alaska,2,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,61,54,4537,12,,,,,,,1.19021,1.19021,offseason
202331,Alaska,2,AK,2,0.281125514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,46,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,60,43,4390,12,,,,,,,0.979499,0.979499,offseason
202332,Alaska,2,AK,1,0.140562757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,59,59,4312,12,,,,,,,1.36827,1.36827,offseason
202333,Alaska,2,AK,2,0.281125514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,58,63,4317,12,,,,,,,1.45935,1.45935,offseason
202334,Alaska,2,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,57,66,4326,12,,,,,,,1.52566,1.52566,offseason
202335,Alaska,2,AK,2,0.281125514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,56,56,4224,12,,,,,,,1.32576,1.32576,offseason
202336,Alaska,2,AK,2,0.281125514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,55,78,4118,12,,,,,,,1.89412,1.89412,offseason
202337,Alaska,2,AK,5,0.702813785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,84,0,0,51,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,54,112,3985,12,,,,,,,2.81054,2.81054,offseason
202338,Alaska,2,AK,6,0.843376542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,53,119,4018,12,,,,,,,2.96167,2.96167,offseason
202339,Alaska,2,AK,7,0.983939299,0,0,0,51,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202439,52,126,4141,12,,,,,,,3.04274,3.04274,offseason
202340,Alaska,2,AK,10,1.405627571,0,0,0,55,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202446,58,134,3868,12,,,,,,,3.46432,3.46432,2023/2024
202341,Alaska,2,AK,14,1.967878599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,100,25,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202446,57,193,4224,12,,,,,,,4.56913,4.56913,2023/2024
202342,Alaska,2,AK,21,2.951817898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202446,56,171,4069,12,,,,,,,4.20251,4.20251,2023/2024
202343,Alaska,2,AK,30,4.216882712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202446,55,171,4019,12,,,,,,,4.25479,4.25479,2023/2024
202344,Alaska,2,AK,33,4.638570983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,100,0,0,100,0,0,0,0,0,0,0,0,0,0,26,0,0,0,46,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,202446,54,240,4190,12,,,,,,,5.72792,5.72792,2023/2024
202345,Alaska,2,AK,39,5.481947525,0,0,0,56,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,53,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,202446,53,14,263,1,,,,,,,5.32319,5.32319,2023/2024
202346,Alaska,2,AK,17,2.38956687,0,100,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202446,52,146,3903,12,,,,,,,3.74071,3.74071,2023/2024
202347,Alaska,2,AK,14,1.967878599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202446,51,132,3801,12,,,,,,,3.47277,3.47277,2023/2024
202348,Alaska,2,AK,15,2.108441356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202446,50,130,4267,12,,,,,,,3.04664,3.04664,2023/2024
202349,Alaska,2,AK,14,1.967878599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202446,49,123,4032,12,,,,,,,3.0506,3.0506,2023/2024
202350,Alaska,2,AK,4,0.562251028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202446,48,97,3793,12,,,,,,,2.55734,2.55734,2023/2024
202351,Alaska,2,AK,5,0.702813785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202446,47,103,4015,12,,,,,,,2.56538,2.56538,2023/2024
202352,Alaska,2,AK,4,0.562251028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202446,46,124,3915,12,,,,,,,3.16731,3.16731,2023/2024
202401,Alaska,2,AK,5,0.702813785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,202446,45,114,4004,12,,,,,,,2.84715,2.84715,2023/2024
202402,Alaska,2,AK,6,0.843376542,0,0,0,79,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202446,44,97,3828,12,,,,,,,2.53396,2.53396,2023/2024
202403,Alaska,2,AK,9,1.265064813,0,0,0,54,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202446,43,106,3796,12,,,,,,,2.79241,2.79241,2023/2024
202404,Alaska,2,AK,7,0.983939299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202446,42,97,4195,12,,,,,,,2.31228,2.31228,2023/2024
202405,Alaska,2,AK,8,1.124502056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202446,41,126,3245,12,,,,,,,3.8829,3.8829,2023/2024
202406,Alaska,2,AK,11,1.546190328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,97,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,202446,40,82,4071,12,,,,,,,2.01425,2.01425,2023/2024
202407,Alaska,2,AK,2,0.281125514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202446,39,128,4017,12,,,,,,,3.18646,3.18646,2023/2024
202408,Alaska,2,AK,4,0.562251028,0,79,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202446,38,124,4127,12,,,,,,,3.0046,3.0046,2023/2024
202409,Alaska,2,AK,11,1.546190328,0,0,83,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202446,37,124,3772,12,,,,,,,3.28738,3.28738,2023/2024
202410,Alaska,2,AK,5,0.702813785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202446,36,101,3974,12,,,,,,,2.54152,2.54152,2023/2024
202411,Alaska,2,AK,9,1.265064813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,202446,35,140,4175,12,,,,,,,3.35329,3.35329,2023/2024
202412,Alaska,2,AK,10,1.405627571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202446,34,133,4056,12,,,,,,,3.27909,3.27909,2023/2024
202413,Alaska,2,AK,8,1.124502056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,73,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202446,33,111,4077,12,,,,,,,2.72259,2.72259,2023/2024
